date,marketCap,shortTermDebt,longTermDebt,treasury_yield,bnd_price,mkt_price
2013-05-31,75393828000,917000000,8254000000,0.0014000000000000002,368.08,135.33377075195312
2013-06-03,76703436000,917000000,8254000000,0.0014000000000000002,368.35,136.07899475097656
2013-06-04,75843054000,917000000,8254000000,0.0014000000000000002,367.69,135.4248504638672
2013-06-05,74990286000,917000000,8254000000,0.0014000000000000002,367.42,133.52882385253906
2013-06-06,75957264000,917000000,8254000000,0.0014000000000000002,367.75,134.73765563964844
2013-06-07,78035886000,917000000,8254000000,0.0014000000000000002,366.18,136.45159912109375
2013-06-10,77845536000,917000000,8254000000,0.0014000000000000002,365.29,136.45159912109375
2013-06-11,77472450000,917000000,8254000000,0.0014000000000000002,365.22,135.04400634765625
2013-06-12,76810032000,917000000,8254000000,0.0014000000000000002,364.33,133.92626953125
2013-06-13,77784624000,917000000,8254000000,0.0014000000000000002,365.17,135.9630584716797
2013-06-14,77533362000,917000000,8254000000,0.0013,366.41,135.11024475097656
2013-06-17,78447042000,917000000,8254000000,0.0013,365.65,136.15353393554688
2013-06-18,79246512000,917000000,8254000000,0.0013,365.48,137.2299041748047
2013-06-19,77853150000,917000000,8254000000,0.0013,362.93,135.33377075195312
2013-06-20,75865896000,917000000,8254000000,0.0014000000000000002,359.42,131.98046875
2013-06-21,76124772000,917000000,8254000000,0.0013,357.93,132.40414428710938
2013-06-24,74502990000,917000000,8254000000,0.0016,356.42,130.73104858398438
2013-06-25,75127338000,917000000,8254000000,0.0017000000000000001,355.4,131.98797607421875
2013-06-26,76711050000,917000000,8254000000,0.0016,356.61,133.29476928710938
2013-06-27,78538410000,917000000,8254000000,0.0015,357.87,134.07723999023438
2013-06-28,77997816000,917000000,8254000000,0.0015,358.8,133.52786254882812
2013-07-01,78214624000,917000000,8254000000,0.0015,359.17,134.310302734375
2013-07-02,76873672000,917000000,8254000000,0.0014000000000000002,359.84,134.18544006347656
2013-07-03,77949464000,917000000,8254000000,0.0014000000000000002,359.34,134.24366760253906
2013-07-05,78941920000,917000000,8254000000,0.0015,355.57,135.6919708251953
2013-07-08,79070712000,917000000,8254000000,0.0014000000000000002,357.22,136.46609497070312
2013-07-09,79305568000,917000000,8254000000,0.0014000000000000002,357.89,137.44827270507812
2013-07-10,79926800000,917000000,8254000000,0.0013,357.37,137.4982452392578
2013-07-11,80972288000,917000000,8254000000,0.0013,359.69,139.3710479736328
2013-07-12,77176712000,917000000,8254000000,0.0012,359.35,139.4293212890625
2013-07-15,80048016000,917000000,8254000000,0.0011,360.45,139.96200561523438
2013-07-16,78964648000,917000000,8254000000,0.001,361.21,139.4376678466797
2013-07-17,79388904000,917000000,8254000000,0.0011,362.09,139.7955780029297
2013-07-18,81540488000,917000000,8254000000,0.0011,361.6,140.5613555908203
2013-07-19,81032896000,917000000,8254000000,0.0011,362.82,140.81101989746094
2013-07-22,80957136000,917000000,8254000000,0.001,363.42,141.0857391357422
2013-07-23,81661704000,917000000,8254000000,0.0012,363.05,140.78607177734375
2013-07-24,81025320000,917000000,8254000000,0.0012,361.72,140.27001953125
2013-07-25,80835920000,883000000,8695000000,0.0012,361.3,140.6112823486328
2013-07-26,80002560000,883000000,8695000000,0.0011,362.31,140.76113891601562
2013-07-29,79404056000,883000000,8695000000,0.0011,361.82,140.32823181152344
2013-07-30,80101048000,883000000,8695000000,0.0011,361.56,140.32823181152344
2013-07-31,79623760000,883000000,8695000000,0.0011,361.79,140.42811584472656
2013-08-01,80835920000,883000000,8695000000,0.0013,359.46,142.05126953125
2013-08-02,81745040000,883000000,8695000000,0.0011,361.54,142.29266357421875
2013-08-05,81442000000,883000000,8695000000,0.0012,360.83,142.08453369140625
2013-08-06,81093504000,883000000,8695000000,0.0012,360.81,141.27713012695312
2013-08-07,80623792000,883000000,8695000000,0.0012,361.46,140.81932067871094
2013-08-08,80184384000,883000000,8695000000,0.0012,361.82,141.33543395996094
2013-08-09,79798008000,883000000,8695000000,0.0011,361.86,140.92758178710938
2013-08-12,78972224000,883000000,8695000000,0.0012,361.3,140.76113891601562
2013-08-13,80479848000,883000000,8695000000,0.0012,359.27,141.17724609375
2013-08-14,78911616000,883000000,8695000000,0.0012,359.25,140.45310974121094
2013-08-15,77828248000,883000000,8695000000,0.0013,358.11,138.48873901367188
2013-08-16,78388872000,883000000,8695000000,0.0013,356.89,138.03094482421875
2013-08-19,79335872000,883000000,8695000000,0.0013,355.82,137.1486053466797
2013-08-20,79267688000,883000000,8695000000,0.0013,356.83,137.82284545898438
2013-08-21,78722216000,883000000,8695000000,0.0014000000000000002,355.98,136.97384643554688
2013-08-22,79654064000,883000000,8695000000,0.0014000000000000002,355.45,138.22235107421875
2013-08-23,79911648000,883000000,8695000000,0.0014000000000000002,357.1,138.68853759765625
2013-08-26,79949528000,883000000,8695000000,0.0013,357.69,138.17247009277344
2013-08-27,78191896000,883000000,8695000000,0.0012,359.29,135.9499969482422
2013-08-28,78237352000,883000000,8695000000,0.0014000000000000002,358.2,136.4327850341797
2013-08-29,79494968000,883000000,8695000000,0.0014000000000000002,359.08,136.6492156982422
2013-08-30,78729792000,883000000,8695000000,0.0013,359.5,136.21633911132812
2013-09-03,79555576000,883000000,8695000000,0.0014000000000000002,357.83,136.8323211669922
2013-09-04,80585912000,883000000,8695000000,0.0014000000000000002,356.99,137.9644012451172
2013-09-05,80798040000,883000000,8695000000,0.0016,355.13,138.13912963867188
2013-09-06,80358632000,883000000,8695000000,0.0014000000000000002,355.48,138.2057647705078
2013-09-09,81207144000,883000000,8695000000,0.0012,356.38,139.52920532226562
2013-09-10,81949592000,883000000,8695000000,0.0013,355.31,140.5613555908203
2013-09-11,82752648000,883000000,8695000000,0.0012,356.06,141.00244140625
2013-09-12,83184480000,883000000,8695000000,0.0013,356.25,140.6278839111328
2013-09-13,84343608000,883000000,8695000000,0.0013,356.32,140.9442138671875
2013-09-16,87631592000,883000000,8695000000,0.0013,356.72,141.7599639892578
2013-09-17,88722536000,883000000,8695000000,0.0012,357.3,142.39256286621094
2013-09-18,89699840000,883000000,8695000000,0.0011,359.82,144.04061889648438
2013-09-19,90184704000,883000000,8695000000,0.001,359.47,143.79920959472656
2013-09-20,88358888000,883000000,8695000000,0.0011,360.08,142.7938232421875
2013-09-23,89025576000,883000000,8695000000,0.001,360.45,142.1331024169922
2013-09-24,90154400000,883000000,8695000000,0.001,361.78,141.7984619140625
2013-09-25,89783176000,883000000,8695000000,0.001,362.43,141.388671875
2013-09-26,90442288000,883000000,8695000000,0.0009,361.73,141.93234252929688
2013-09-27,89957424000,883000000,8695000000,0.001,361.91,141.2799072265625
2013-09-30,89342868935,883000000,8695000000,0.001,361.68,140.5271453857422
2013-10-01,89532960145,883000000,8695000000,0.001,361.24,141.63958740234375
2013-10-02,89601392981,883000000,8695000000,0.0011,361.83,141.50575256347656
2013-10-03,87624444392,883000000,8695000000,0.0011,362.25,140.20094299316406
2013-10-04,89114759482,883000000,8695000000,0.0011,361.78,141.26318359375
2013-10-07,88726973412,883000000,8695000000,0.0012,362.24,140.0420379638672
2013-10-08,87776517360,883000000,8695000000,0.0015,362.25,138.4110107421875
2013-10-09,87038963463,883000000,8695000000,0.0015,361.93,138.5113525390625
2013-10-10,90407379713,883000000,8695000000,0.0014000000000000002,361.83,141.49737548828125
2013-10-11,89707844059,883000000,8695000000,0.0014000000000000002,362.22,142.40907287597656
2013-10-15,89859917027,883000000,8695000000,0.0016,361.93,141.94068908691406
2013-10-16,91502305086,883000000,8695000000,0.0015,363.23,143.92303466796875
2013-10-17,92985016528,883000000,8695000000,0.0013,365.0,144.88487243652344
2013-10-18,93159900441,883000000,8695000000,0.0012,365.28,145.863525390625
2013-10-21,92361517357,883000000,8695000000,0.0011,365.08,145.87185668945312
2013-10-22,93129485848,883000000,8695000000,0.001,366.86,146.7166748046875
2013-10-23,98102271914,883000000,8695000000,0.0011,367.29,146.01405334472656
2013-10-24,98071857321,919000000,8677000000,0.0012,366.59,146.49923706054688
2013-10-25,99752263621,919000000,8677000000,0.0011,367.01,147.16831970214844
2013-10-28,98756185678,919000000,8677000000,0.0011,366.97,147.40252685546875
2013-10-29,98588905413,919000000,8677000000,0.0011,367.1,148.18873596191406
2013-10-30,98604112710,919000000,8677000000,0.0011,366.94,147.45272827148438
2013-10-31,99227611881,919000000,8677000000,0.001,366.86,147.0344696044922
2013-11-01,101151334931,919000000,8677000000,0.001,365.57,147.3857879638672
2013-11-04,100968847369,919000000,8677000000,0.0009,365.92,147.90440368652344
2013-11-05,101561931945,919000000,8677000000,0.001,364.73,147.43600463867188
2013-11-06,101196956821,919000000,8677000000,0.0011,364.9,148.18873596191406
2013-11-07,99995580371,919000000,8677000000,0.0011,365.63,146.31520080566406
2013-11-08,101501102758,919000000,8677000000,0.0012,363.14,148.28909301757812
2013-11-12,100619079541,919000000,8677000000,0.0013,362.82,148.0131072998047
2013-11-13,101257786009,919000000,8677000000,0.0013,363.49,149.20086669921875
2013-11-14,102717686505,919000000,8677000000,0.0013,364.48,149.94528198242188
2013-11-15,103470447699,919000000,8677000000,0.0013,364.54,150.59764099121094
2013-11-18,105204079539,919000000,8677000000,0.0013,365.62,150.07070922851562
2013-11-19,104154776057,919000000,8677000000,0.0014000000000000002,364.97,149.7445068359375
2013-11-20,100710323322,919000000,8677000000,0.0012,363.62,149.27609252929688
2013-11-21,101075298447,919000000,8677000000,0.0012,364.15,150.48060607910156
2013-11-22,103386807566,919000000,8677000000,0.0012,364.94,151.2333526611328
2013-11-25,101128523986,919000000,8677000000,0.0014000000000000002,365.39,151.0828094482422
2013-11-26,102481973404,919000000,8677000000,0.0013,366.46,151.12461853027344
2013-11-27,102436351514,919000000,8677000000,0.0013,365.9,151.4925994873047
2013-11-29,102078980038,919000000,8677000000,0.0013,365.73,151.39222717285156
2013-12-02,102010547202,919000000,8677000000,0.0013,365.11,150.99911499023438
2013-12-03,100368159144,919000000,8677000000,0.0013,365.63,150.34674072265625
2013-12-04,99987976723,919000000,8677000000,0.0014000000000000002,364.37,150.3300018310547
2013-12-05,100923225478,919000000,8677000000,0.0013,364.1,149.66925048828125
2013-12-06,102786119341,919000000,8677000000,0.0013,364.0,151.34207153320312
2013-12-09,102405936920,919000000,8677000000,0.0013,364.65,151.7267608642578
2013-12-10,101660779375,919000000,8677000000,0.0014000000000000002,366.08,151.18316650390625
2013-12-11,100793963455,919000000,8677000000,0.0013,365.39,149.48521423339844
2013-12-12,101098109392,919000000,8677000000,0.0014000000000000002,364.95,148.99179077148438
2013-12-13,101759626804,919000000,8677000000,0.0014000000000000002,365.43,148.97499084472656
2013-12-16,102436351514,919000000,8677000000,0.0013,365.45,149.90342712402344
2013-12-17,103318374730,919000000,8677000000,0.0014000000000000002,366.31,149.42665100097656
2013-12-18,103021832442,919000000,8677000000,0.0013,365.78,151.97775268554688
2013-12-19,102778515693,919000000,8677000000,0.0013,365.72,151.8021240234375
2013-12-20,103919062956,919000000,8677000000,0.0013,366.86,152.68507385253906
2013-12-23,103713764448,919000000,8677000000,0.0014000000000000002,366.58,153.50086975097656
2013-12-24,104040721330,919000000,8677000000,0.0014000000000000002,365.46,153.83721923828125
2013-12-26,105135646703,919000000,8677000000,0.0013,365.36,154.6193084716797
2013-12-27,104093946869,919000000,8677000000,0.0012,365.22,154.61093139648438
2013-12-30,103348789324,919000000,8677000000,0.0013,366.19,154.585693359375
2013-12-31,101466666000,919000000,8677000000,0.0013,365.67,155.31729125976562
2014-01-02,101600477999,919000000,8677000000,0.0013,366.65,153.82879638671875
2014-01-03,102306708000,919000000,8677000000,0.0013,366.14,153.80361938476562
2014-01-06,102893994000,919000000,8677000000,0.0012,367.08,153.35789489746094
2014-01-07,104455134000,919000000,8677000000,0.0013,367.59,154.29974365234375
2014-01-08,104685588000,919000000,8677000000,0.0013,366.57,154.3334503173828
2014-01-09,105659442000,919000000,8677000000,0.0013,367.2,154.43431091308594
2014-01-10,105488460000,919000000,8677000000,0.0012,369.21,154.85484313964844
2014-01-13,104596379999,919000000,8677000000,0.0011,369.97,152.79441833496094
2014-01-14,104083434000,919000000,8677000000,0.0011,369.07,154.4595489501953
2014-01-15,104536908000,919000000,8677000000,0.0013,368.89,155.2921142578125
2014-01-16,104232114000,919000000,8677000000,0.0011,369.58,155.0902557373047
2014-01-17,104417964000,919000000,8677000000,0.0011,369.89,154.43431091308594
2014-01-21,105317477999,919000000,8677000000,0.0012,370.19,154.88839721679688
2014-01-22,107324658000,919000000,8677000000,0.0011,369.44,154.9893798828125
2014-01-23,105049854000,919000000,8677000000,0.0011,370.97,153.71949768066406
2014-01-24,101585610000,919000000,8677000000,0.0011,371.21,150.43972778320312
2014-01-27,102113424000,919000000,8677000000,0.0011,370.54,149.69972229003906
2014-01-28,101912706000,919000000,8677000000,0.0011,370.87,150.5911102294922
2014-01-29,96478452000,919000000,8677000000,0.0011,372.01,149.14471435546875
2014-01-30,94062402000,919000000,8677000000,0.001,371.7,150.7256317138672
2014-01-31,93118284000,919000000,8677000000,0.001,371.96,149.84266662597656
2014-02-03,91497672000,919000000,8677000000,0.0011,373.56,146.47042846679688
2014-02-04,90724536000,919000000,8677000000,0.0012,372.84,147.4964141845703
2014-02-05,90248760000,919000000,8677000000,0.0012,371.88,147.31137084960938
2014-02-06,91192878000,919000000,8677000000,0.0013,371.51,149.2539825439453
2014-02-07,94426668000,919000000,8677000000,0.0012,372.24,151.10414123535156
2014-02-10,94530744000,919000000,8677000000,0.0012,372.5,151.38160705566406
2014-02-11,96760944000,919000000,8677000000,0.0012,372.11,153.03834533691406
2014-02-12,95251842000,919000000,8677000000,0.0012,371.45,153.11399841308594
2014-02-13,96270300000,919000000,8677000000,0.0012,372.74,153.90452575683594
2014-02-14,96760944000,919000000,8677000000,0.0011,372.76,154.75389099121094
2014-02-18,97110342000,1563000000,8072000000,0.0012,373.69,154.9388885498047
2014-02-19,95445125999,1563000000,8072000000,0.0011,373.17,153.91293334960938
2014-02-20,96314904000,1563000000,8072000000,0.0012,372.83,154.82113647460938
2014-02-21,95363352000,1563000000,8072000000,0.0012,373.38,154.6445770263672
2014-02-24,96337206000,1563000000,8072000000,0.0011,373.32,155.50238037109375
2014-02-25,94248252000,1563000000,8072000000,0.0011,374.58,155.4434814453125
2014-02-26,94121874000,1563000000,8072000000,0.0011,375.22,155.45188903808594
2014-02-27,95571504000,1563000000,8072000000,0.0011,375.99,156.2676239013672
2014-02-28,95839127999,1563000000,8072000000,0.0012,376.08,156.66285705566406
2014-03-03,95318748000,1563000000,8072000000,0.0012,376.94,155.56118774414062
2014-03-04,96812982000,1563000000,8072000000,0.0012,375.41,157.7477264404297
2014-03-05,95742486000,1563000000,8072000000,0.0013,375.29,157.8907012939453
2014-03-06,95794524000,1563000000,8072000000,0.0012,374.4,158.2522430419922
2014-03-07,95556636000,1563000000,8072000000,0.0013,373.31,158.31956481933594
2014-03-10,94330026000,1563000000,8072000000,0.0012,373.34,158.2354736328125
2014-03-11,93423078000,1563000000,8072000000,0.0013,373.69,157.4534149169922
2014-03-12,92501262000,1563000000,8072000000,0.0012,374.3,157.4954376220703
2014-03-13,90613026000,1563000000,8072000000,0.0012,375.67,155.72935485839844
2014-03-14,91519974000,1563000000,8072000000,0.0012,375.65,155.2921142578125
2014-03-17,93237228000,1563000000,8072000000,0.0013,374.81,156.69650268554688
2014-03-18,92211336000,1563000000,8072000000,0.0013,375.16,157.81500244140625
2014-03-19,90873216000,1563000000,8072000000,0.0015,373.64,156.97401428222656
2014-03-20,91980882000,1563000000,8072000000,0.0014000000000000002,373.84,157.8907012939453
2014-03-21,91125972000,1563000000,8072000000,0.0014000000000000002,374.69,157.27830505371094
2014-03-24,91750428000,1563000000,8072000000,0.0014000000000000002,375.3,156.62786865234375
2014-03-25,92196468000,1563000000,8072000000,0.0013,375.5,157.3711700439453
2014-03-26,91832202000,1563000000,8072000000,0.0012,376.32,156.23934936523438
2014-03-27,91594314000,1563000000,8072000000,0.0012,376.97,155.909912109375
2014-03-28,92523564000,1563000000,8072000000,0.0013,376.3,156.6785888671875
2014-03-31,91582602000,1563000000,8072000000,0.0013,376.3,157.96246337890625
2014-04-01,93567658000,1563000000,8072000000,0.0013,375.8,159.0098876953125
2014-04-02,93640638000,1563000000,8072000000,0.0012,374.94,159.54200744628906
2014-04-03,93983644000,1563000000,8072000000,0.0011,375.54,159.33082580566406
2014-04-04,92961924000,1563000000,8072000000,0.0011,376.89,157.44725036621094
2014-04-07,91655582000,1563000000,8072000000,0.0011,377.72,155.70713806152344
2014-04-08,90604670000,1563000000,8072000000,0.0011,378.07,156.34913635253906
2014-04-09,92597024000,1563000000,8072000000,0.001,378.06,158.03005981445312
2014-04-10,90232472000,1563000000,8072000000,0.0009,379.46,154.71046447753906
2014-04-11,89086686000,1563000000,8072000000,0.0009,379.74,153.31674194335938
2014-04-14,89947850000,1563000000,8072000000,0.001,379.54,154.5246124267578
2014-04-15,90692246000,1563000000,8072000000,0.0011,379.79,155.5889129638672
2014-04-16,91983992000,1563000000,8072000000,0.0011,379.8,157.21914672851562
2014-04-17,93356016000,1563000000,8072000000,0.0011,378.38,157.43881225585938
2014-04-21,93283036000,1563000000,8072000000,0.0011,378.46,157.9878387451172
2014-04-22,93085990000,1563000000,8072000000,0.0011,378.67,158.705810546875
2014-04-23,95333774000,1563000000,8072000000,0.0011,379.54,158.33413696289062
2014-04-24,94771828000,1660000000,7275000000,0.001,379.63,158.6551055908203
2014-04-25,93896068000,1660000000,7275000000,0.0011,380.09,157.3542938232422
2014-04-28,92713792000,1660000000,7275000000,0.001,379.85,157.85269165039062
2014-04-29,93684426000,1660000000,7275000000,0.0011,379.47,158.58749389648438
2014-04-30,94158796000,1660000000,7275000000,0.0011,380.39,159.06053161621094
2014-05-01,93750108000,1660000000,7275000000,0.001,381.54,159.07748413085938
2014-05-02,94830212000,1660000000,7275000000,0.001,381.99,158.8493194580078
2014-05-05,96304408000,1660000000,7275000000,0.0011,381.56,159.15345764160156
2014-05-06,95479734000,1660000000,7275000000,0.001,382.07,157.7681884765625
2014-05-07,95129430000,1660000000,7275000000,0.001,381.96,158.69729614257812
2014-05-08,95289986000,1660000000,7275000000,0.001,382.17,158.52835083007812
2014-05-09,95676780000,1660000000,7275000000,0.001,381.54,158.76490783691406
2014-05-12,96771480000,1660000000,7275000000,0.0009,381.1,160.3106689453125
2014-05-13,97391809999,1660000000,7275000000,0.001,382.01,160.4542236328125
2014-05-14,97056102000,1660000000,7275000000,0.001,383.61,159.69403076171875
2014-05-15,95757058000,1660000000,7275000000,0.0009,384.16,158.29190063476562
2014-05-16,95465138000,1660000000,7275000000,0.0009,383.91,158.8408966064453
2014-05-19,95859230000,1660000000,7275000000,0.0009,383.55,159.42373657226562
2014-05-20,94567484000,1660000000,7275000000,0.0009,384.01,158.4185791015625
2014-05-21,95574608000,1660000000,7275000000,0.0009,383.23,159.75323486328125
2014-05-22,96216832000,1660000000,7275000000,0.0009,382.84,160.1417236328125
2014-05-23,96632818000,1660000000,7275000000,0.001,383.46,160.78370666503906
2014-05-27,97917265999,1660000000,7275000000,0.0009,384.13,161.7719268798828
2014-05-28,98034034000,1660000000,7275000000,0.001,385.84,161.65371704101562
2014-05-29,98625171999,1660000000,7275000000,0.001,385.55,162.4899139404297
2014-05-30,98705450000,1660000000,7275000000,0.001,385.33,162.75172424316406
2014-06-02,99179820000,1660000000,7275000000,0.001,383.88,162.93760681152344
2014-06-03,99165224000,1660000000,7275000000,0.001,382.72,162.85311889648438
2014-06-04,98763834000,1660000000,7275000000,0.001,382.49,163.18251037597656
2014-06-05,99851236000,1660000000,7275000000,0.001,382.97,164.24684143066406
2014-06-06,100894850000,1660000000,7275000000,0.0011,382.89,165.03236389160156
2014-06-09,100683208000,1660000000,7275000000,0.0011,382.77,165.20132446289062
2014-06-10,100165050000,1660000000,7275000000,0.0011,382.44,165.21823120117188
2014-06-11,97866180000,1660000000,7275000000,0.0011,382.44,164.64381408691406
2014-06-12,96472262000,1660000000,7275000000,0.001,383.71,163.47813415527344
2014-06-13,96545242000,1660000000,7275000000,0.0011,383.41,163.97654724121094
2014-06-16,96727692000,1660000000,7275000000,0.0011,383.75,164.1116943359375
2014-06-17,96662009999,1660000000,7275000000,0.0011,382.67,164.56784057617188
2014-06-18,96683904000,1660000000,7275000000,0.001,383.4,165.7757110595703
2014-06-19,96932036000,1660000000,7275000000,0.0009,383.2,165.96153259277344
2014-06-20,96406580000,1660000000,7275000000,0.0009,383.32,166.2984619140625
2014-06-23,95494330000,1660000000,7275000000,0.001,383.6,166.24754333496094
2014-06-24,94253670000,1660000000,7275000000,0.0012,384.52,165.24600219726562
2014-06-25,92728388000,1660000000,7275000000,0.0011,385.03,165.992919921875
2014-06-26,93428996000,1660000000,7275000000,0.0011,385.83,165.87411499023438
2014-06-27,93808492000,1660000000,7275000000,0.001,385.46,166.19664001464844
2014-06-30,91796445000,1660000000,7275000000,0.0011,385.92,166.1117706298828
2014-07-01,92460225000,1660000000,7275000000,0.0011,384.84,167.2235565185547
2014-07-02,92077830000,1660000000,7275000000,0.0012,383.32,167.3932647705078
2014-07-03,92719965000,1660000000,7275000000,0.0011,382.97,168.2165985107422
2014-07-07,93138435000,1660000000,7275000000,0.0012,383.87,167.63096618652344
2014-07-08,91478985000,1660000000,7275000000,0.0011,385.01,166.55308532714844
2014-07-09,91478985000,1660000000,7275000000,0.0011,385.45,167.29994201660156
2014-07-10,91478985000,1660000000,7275000000,0.001,385.47,166.63796997070312
2014-07-11,92416935000,1660000000,7275000000,0.0011,385.84,166.86709594726562
2014-07-14,93448680000,1660000000,7275000000,0.0011,385.35,167.70729064941406
2014-07-15,93145650000,1660000000,7275000000,0.0011,385.28,167.3932647705078
2014-07-16,91933530000,1660000000,7275000000,0.0011,385.56,168.01292419433594
2014-07-17,90822420000,1660000000,7275000000,0.001,386.77,166.103271484375
2014-07-18,92092260000,1660000000,7275000000,0.001,386.39,167.80068969726562
2014-07-21,92568450000,1660000000,7275000000,0.0011,386.7,167.48672485351562
2014-07-22,93607410000,1660000000,7275000000,0.0011,387.01,168.2165985107422
2014-07-23,91421265000,1660000000,7275000000,0.0011,387.04,168.5900115966797
2014-07-24,89754600000,1591000000,7292000000,0.0011,386.16,168.59849548339844
2014-07-25,88888800000,1591000000,7292000000,0.0011,387.21,167.80917358398438
2014-07-28,88787790000,1591000000,7292000000,0.0011,386.76,167.87705993652344
2014-07-29,88253880000,1591000000,7292000000,0.0012,387.52,167.15565490722656
2014-07-30,88232235000,1591000000,7292000000,0.0013,385.55,167.18113708496094
2014-07-31,86926320000,1591000000,7292000000,0.0012,385.28,163.87962341308594
2014-08-01,86854170000,1591000000,7292000000,0.0013,385.78,163.3788299560547
2014-08-04,86529495000,1591000000,7292000000,0.0012,385.95,164.55856323242188
2014-08-05,87496305000,1591000000,7292000000,0.0012,386.18,162.9630126953125
2014-08-06,85382310000,1591000000,7292000000,0.0011,386.13,163.01393127441406
2014-08-07,86464560000,1591000000,7292000000,0.0011,387.14,162.13121032714844
2014-08-08,87034545000,1591000000,7292000000,0.001,387.19,164.0069122314453
2014-08-11,87157200000,1591000000,7292000000,0.001,387.15,164.48220825195312
2014-08-12,86919105000,1591000000,7292000000,0.001,386.64,164.2530517578125
2014-08-13,88008570000,1591000000,7292000000,0.001,387.36,165.3648681640625
2014-08-14,89545365000,1591000000,7292000000,0.001,388.26,166.1457061767578
2014-08-15,88859940000,1591000000,7292000000,0.0009,389.49,166.1117706298828
2014-08-18,90173070000,1591000000,7292000000,0.001,388.55,167.50367736816406
2014-08-19,90605970000,1591000000,7292000000,0.0011,388.09,168.3778839111328
2014-08-20,91883025000,1591000000,7292000000,0.0012,387.77,168.82765197753906
2014-08-21,91991250000,1591000000,7292000000,0.001,388.43,169.3199462890625
2014-08-22,91962390000,1591000000,7292000000,0.001,388.82,169.05685424804688
2014-08-25,92590095000,1591000000,7292000000,0.0011,389.34,169.9139862060547
2014-08-26,92784900000,1591000000,7292000000,0.0012,389.26,170.02435302734375
2014-08-27,92496299999,1591000000,7292000000,0.0011,390.16,169.95645141601562
2014-08-28,91709865000,1591000000,7292000000,0.0011,390.93,169.86309814453125
2014-08-29,91486200000,1591000000,7292000000,0.0009,390.76,170.3468780517578
2014-09-02,90533820000,1591000000,7292000000,0.001,388.96,170.261962890625
2014-09-03,90865710000,1591000000,7292000000,0.0011,389.15,170.1686553955078
2014-09-04,90519390000,1591000000,7292000000,0.001,388.11,169.92247009277344
2014-09-05,89963835000,1591000000,7292000000,0.001,387.7,170.68634033203125
2014-09-08,92337570000,1591000000,7292000000,0.001,387.69,170.2449951171875
2014-09-09,92503515000,1591000000,7292000000,0.0011,387.13,169.16712951660156
2014-09-10,92510730000,1591000000,7292000000,0.0011,386.14,169.80374145507812
2014-09-11,92092260000,1591000000,7292000000,0.0011,386.29,169.99887084960938
2014-09-12,91594425000,1591000000,7292000000,0.0011,384.39,169.00588989257812
2014-09-15,91132665000,1591000000,7292000000,0.0011,384.81,168.87855529785156
2014-09-16,91861380000,1591000000,7292000000,0.0013,384.68,170.15167236328125
2014-09-17,92178840000,1591000000,7292000000,0.0012,384.28,170.3807830810547
2014-09-18,92770470000,1591000000,7292000000,0.0012,384.13,171.28895568847656
2014-09-19,93326025000,1591000000,7292000000,0.0011,385.28,171.1345977783203
2014-09-22,92792115000,1591000000,7292000000,0.001,385.75,169.81292724609375
2014-09-23,91904670000,1591000000,7292000000,0.001,386.39,168.84088134765625
2014-09-24,92770470000,1591000000,7292000000,0.0011,385.45,170.1625213623047
2014-09-25,91731510000,1591000000,7292000000,0.001,386.53,167.41685485839844
2014-09-26,92849835000,1591000000,7292000000,0.0011,385.73,168.7470703125
2014-09-29,92907555000,1591000000,7292000000,0.0011,386.3,168.44015502929688
2014-09-30,92866329258,1591000000,7292000000,0.0013,385.74,167.99667358398438
2014-10-01,90890605029,1591000000,7292000000,0.001,388.0,165.7200469970703
2014-10-02,90526080264,1591000000,7292000000,0.001,387.36,165.7456512451172
2014-10-03,92122698737,1591000000,7292000000,0.0011,387.77,167.57034301757812
2014-10-06,92049793784,1591000000,7292000000,0.0011,388.48,167.37423706054688
2014-10-07,89906388162,1591000000,7292000000,0.001,390.07,164.79054260253906
2014-10-08,91116610384,1591000000,7292000000,0.001,390.24,167.67266845703125
2014-10-09,89498120425,1591000000,7292000000,0.001,390.25,164.34719848632812
2014-10-10,88579518016,1591000000,7292000000,0.001,390.58,162.47129821777344
2014-10-14,89155467145,1591000000,7292000000,0.0009,392.34,160.04965209960938
2014-10-15,87624463130,1591000000,7292000000,0.001,393.63,158.96673583984375
2014-10-16,87697368083,1591000000,7292000000,0.001,392.12,158.830322265625
2014-10-17,89848064200,1591000000,7292000000,0.0011,391.77,160.7062225341797
2014-10-20,90628147198,1591000000,7292000000,0.001,392.25,162.2666473388672
2014-10-21,92676776380,1591000000,7292000000,0.001,392.12,165.48126220703125
2014-10-22,88543065539,1591000000,7292000000,0.0011,391.74,164.30459594726562
2014-10-23,88965914267,1579000000,7301000000,0.0011,390.69,166.214599609375
2014-10-24,89119014669,1579000000,7301000000,0.0011,390.64,167.49366760253906
2014-10-27,89031528725,1579000000,7301000000,0.0011,391.05,167.26339721679688
2014-10-28,90117812526,1579000000,7301000000,0.0011,390.48,169.18197631835938
2014-10-29,89731416275,1579000000,7301000000,0.0011,389.92,168.92617797851562
2014-10-30,90270912928,1579000000,7301000000,0.0011,390.24,170.0090789794922
2014-10-31,91065576917,1579000000,7301000000,0.0011,389.6,171.95318603515625
2014-11-03,91882112391,1579000000,7301000000,0.0012,389.43,172.04698181152344
2014-11-04,91743592981,1579000000,7301000000,0.0011,389.37,171.45008850097656
