date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2022-04-04,210197975000,2022-02-23 16:49:10,215000000,23057000000,0.0172,497.02,447.5272216796875
2022-04-05,208831779000,2022-02-23 16:49:10,215000000,23057000000,0.0177,493.44,441.8743591308594
2022-04-06,210256111000,2022-02-23 16:49:10,215000000,23057000000,0.0179,490.54,437.4559020996094
2022-04-07,217762922000,2022-02-23 16:49:10,215000000,23057000000,0.0178,489.47,439.66021728515625
2022-04-08,217494043000,2022-02-23 16:49:10,215000000,23057000000,0.0181,486.21,438.484619140625
2022-04-11,211556904000,2022-02-23 16:49:10,215000000,23057000000,0.018500000000000003,483.06,430.9898986816406
2022-04-12,204013758000,2022-02-23 16:49:10,215000000,23057000000,0.0177,483.33,429.3929748535156
2022-04-13,206179324000,2022-02-23 16:49:10,215000000,23057000000,0.0178,482.83,434.3110656738281
2022-04-14,201281366000,2022-02-23 16:49:10,215000000,23057000000,0.0184,479.58,428.9031066894531
2022-04-18,199893369000,2022-02-23 16:49:10,215000000,23057000000,0.0184,478.24,429.0794372558594
2022-04-19,198461770000,2022-02-23 16:49:10,215000000,23057000000,0.0194,475.54,436.00592041015625
2022-04-20,203752146000,2022-02-23 16:49:10,215000000,23057000000,0.019299999999999998,478.53,435.6826477050781
2022-04-21,202197008000,2022-04-20 17:52:29,10000000,21768000000,0.020099999999999996,476.22,429.1676330566406
2022-04-22,192255752000,2022-04-20 17:52:29,10000000,21768000000,0.0206,474.03,417.3916015625
2022-04-25,189276282000,2022-04-20 17:52:29,10000000,21768000000,0.0203,475.58,419.8115234375
2022-04-26,182387166000,2022-04-20 17:52:29,10000000,21768000000,0.0199,478.22,407.6534118652344
2022-04-27,183331876000,2022-04-20 17:52:29,10000000,21768000000,0.0197,475.6,408.7996826171875
2022-04-28,186761900000,2022-04-20 17:52:29,10000000,21768000000,0.0204,474.7,419.1257019042969
2022-04-29,182496171000,2022-04-20 17:52:29,10000000,21768000000,0.021,472.02,403.6366271972656
2022-05-02,182052884000,2022-04-20 17:52:29,10000000,21768000000,0.021,468.45,406.0663146972656
2022-05-03,180592217000,2022-04-20 17:52:29,10000000,21768000000,0.0216,469.73,407.9277038574219
2022-05-04,186493021000,2022-04-20 17:52:29,10000000,21768000000,0.0207,471.96,420.3503112792969
2022-05-05,183062997000,2022-04-20 17:52:29,10000000,21768000000,0.0208,469.23,405.409912109375
2022-05-06,181122708000,2022-04-20 17:52:29,10000000,21768000000,0.0208,465.8,402.9900207519531
2022-05-09,173950179000,2022-04-20 17:52:29,10000000,21768000000,0.0199,466.77,390.08740234375
2022-05-10,174735015000,2022-04-20 17:52:29,10000000,21768000000,0.020099999999999996,467.79,390.9887390136719
2022-05-11,172307837000,2022-04-20 17:52:29,10000000,21768000000,0.0199,470.42,384.7773742675781
2022-05-12,174080985000,2022-04-20 17:52:29,10000000,21768000000,0.0196,470.52,384.375732421875
2022-05-13,181086373000,2022-04-20 17:52:29,10000000,21768000000,0.0204,468.2,393.5653076171875
2022-05-16,179037079000,2022-04-20 17:52:29,10000000,21768000000,0.0207,468.52,391.9684143066406
