date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2013-10-18,26387208360,2013-10-03 16:19:15,17462000,1502369000,0.0012,365.28,145.86351013183594
2013-10-21,26612825760,2013-10-03 16:19:15,17462000,1502369000,0.0011,365.08,145.87185668945312
2013-10-22,26657949240,2013-10-03 16:19:15,17462000,1502369000,0.001,366.86,146.7166748046875
2013-10-23,26602798320,2013-10-03 16:19:15,17462000,1502369000,0.0011,367.29,146.01406860351562
2013-10-24,27179376120,2013-10-03 16:19:15,17462000,1502369000,0.0012,366.59,146.49917602539062
2013-10-25,26978827320,2013-10-03 16:19:15,17462000,1502369000,0.0011,367.01,147.16831970214844
2013-10-28,27038991960,2013-10-03 16:19:15,17462000,1502369000,0.0011,366.97,147.40252685546875
2013-10-29,27505267920,2013-10-03 16:19:15,17462000,1502369000,0.0011,367.1,148.18873596191406
2013-10-30,27124225200,2013-10-03 16:19:15,17462000,1502369000,0.0011,366.94,147.4526824951172
2013-10-31,27184389840,2013-10-03 16:19:15,17462000,1502369000,0.001,366.86,147.03453063964844
2013-11-01,27379924920,2013-10-03 16:19:15,17462000,1502369000,0.001,365.57,147.38580322265625
2013-11-04,27770995080,2013-10-03 16:19:15,17462000,1502369000,0.0009,365.92,147.9043426513672
2013-11-05,27470171880,2013-10-03 16:19:15,17462000,1502369000,0.001,364.73,147.43597412109375
2013-11-06,27515295360,2013-10-03 16:19:15,17462000,1502369000,0.0011,364.9,148.18873596191406
2013-11-07,26656946496,2013-10-03 16:19:15,17462000,1502369000,0.0011,365.63,146.31517028808594
2013-11-08,27495240480,2013-10-03 16:19:15,17462000,1502369000,0.0012,363.14,148.28909301757812
2013-11-12,28197161280,2013-10-03 16:19:15,17462000,1502369000,0.0013,362.82,148.01304626464844
2013-11-13,28853958600,2013-10-03 16:19:15,17462000,1502369000,0.0013,363.49,149.20083618164062
2013-11-14,28663437240,2013-10-03 16:19:15,17462000,1502369000,0.0013,364.48,149.9452362060547
2013-11-15,28753684200,2013-10-03 16:19:15,17462000,1502369000,0.0013,364.54,150.59762573242188
2013-11-18,28377655200,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.62,150.07069396972656
2013-11-19,27961516440,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,364.97,149.74452209472656
2013-11-20,28046749680,2013-10-03 16:19:15,17462000,1502369000,0.0012,363.62,149.2760772705078
2013-11-21,28192147560,2013-10-03 16:19:15,17462000,1502369000,0.0012,364.15,150.48057556152344
2013-11-22,28282394520,2013-10-03 16:19:15,17462000,1502369000,0.0012,364.94,151.2333526611328
2013-11-25,28553135400,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,365.39,151.08279418945312
2013-11-26,28427792400,2013-10-03 16:19:15,17462000,1502369000,0.0013,366.46,151.12460327148438
2013-11-27,28533080520,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.9,151.49264526367188
2013-11-29,28216707440,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.73,151.3922576904297
2013-12-02,28206768480,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.11,150.9991455078125
2013-12-03,28027867200,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.63,150.34677124023438
2013-12-04,27853935400,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,364.37,150.32998657226562
2013-12-05,27352017920,2013-10-03 16:19:15,17462000,1502369000,0.0013,364.1,149.669189453125
2013-12-06,27630308800,2013-10-03 16:19:15,17462000,1502369000,0.0013,364.0,151.3420867919922
2013-12-09,27550797120,2013-10-03 16:19:15,17462000,1502369000,0.0013,364.65,151.72686767578125
2013-12-10,27491163360,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,366.08,151.1831817626953
2013-12-11,27153238720,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.39,149.4852294921875
2013-12-12,26830222520,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,364.95,148.9917755126953
2013-12-13,30259163720,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,365.43,148.97499084472656
2013-12-16,29071458000,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.45,149.9033966064453
2013-12-17,28658991160,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,366.31,149.4266815185547
2013-12-18,29339809920,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.78,151.97775268554688
2013-12-19,28887587240,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.72,151.80209350585938
2013-12-20,29449138480,2013-10-03 16:19:15,17462000,1502369000,0.0013,366.86,152.6851043701172
2013-12-23,29553497560,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,366.58,153.5008544921875
2013-12-24,29583314440,2013-10-03 16:19:15,17462000,1502369000,0.0014000000000000002,365.46,153.83726501464844
2013-12-26,29608161840,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.36,154.61935424804688
