date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2013-11-14,54194407800,2013-10-16 15:39:54,0,4998000000,0.0013,364.48,149.9452362060547
2013-11-15,54435291300,2013-10-16 15:39:54,0,4998000000,0.0013,364.54,150.59762573242188
2013-11-18,54006080700,2013-10-16 15:39:54,0,4998000000,0.0013,365.62,150.07069396972656
2013-11-19,54146231100,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,364.97,149.74452209472656
2013-11-20,53765197200,2013-10-16 15:39:54,0,4998000000,0.0012,363.62,149.2760772705078
2013-11-21,54260103300,2013-10-16 15:39:54,0,4998000000,0.0012,364.15,150.48057556152344
2013-11-22,54838223700,2013-10-16 15:39:54,0,4998000000,0.0012,364.94,151.2333526611328
2013-11-25,55046761920,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,365.39,151.08279418945312
2013-11-26,55051159680,2013-10-16 15:39:54,0,4998000000,0.0013,366.46,151.12460327148438
2013-11-27,55139114880,2013-10-16 15:39:54,0,4998000000,0.0013,365.9,151.49264526367188
2013-11-29,55161103680,2013-10-16 15:39:54,0,4998000000,0.0013,365.73,151.3922576904297
2013-12-02,54395893440,2013-10-16 15:39:54,0,4998000000,0.0013,365.11,150.9991455078125
2013-12-03,54453064320,2013-10-16 15:39:54,0,4998000000,0.0013,365.63,150.34677124023438
2013-12-04,54079254720,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,364.37,150.32998657226562
2013-12-05,53190907200,2013-10-16 15:39:54,0,4998000000,0.0013,364.1,149.669189453125
2013-12-06,53679058560,2013-10-16 15:39:54,0,4998000000,0.0013,364.0,151.3420867919922
2013-12-09,53503148160,2013-10-16 15:39:54,0,4998000000,0.0013,364.65,151.72686767578125
2013-12-10,52790711040,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,366.08,151.1831817626953
2013-12-11,52144240320,2013-10-16 15:39:54,0,4998000000,0.0013,365.39,149.4852294921875
2013-12-12,51990318720,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,364.95,148.9917755126953
2013-12-13,51853988160,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,365.43,148.97499084472656
2013-12-16,51893568000,2013-10-16 15:39:54,0,4998000000,0.0013,365.45,149.9033966064453
2013-12-17,51695668800,2013-10-16 15:39:54,0,4998000000,0.0014000000000000002,366.31,149.4266815185547
2013-12-18,52113456000,2013-10-16 15:39:54,0,4998000000,0.0013,365.78,151.97775268554688
2013-12-19,51889170240,2013-10-16 15:39:54,0,4998000000,0.0013,365.72,151.80209350585938
2013-12-20,52126649280,2013-10-16 15:39:54,0,4998000000,0.0013,366.86,152.6851043701172
2013-12-23,52197013440,2013-12-20 15:21:41,0,4987000000,0.0014000000000000002,366.58,153.5008544921875
2013-12-24,52197013440,2013-12-20 15:21:41,0,4987000000,0.0014000000000000002,365.46,153.83726501464844
2013-12-26,52170626880,2013-12-20 15:21:41,0,4987000000,0.0013,365.36,154.61935424804688
2013-12-27,52126649280,2013-12-20 15:21:41,0,4987000000,0.0012,365.22,154.61090087890625
2013-12-30,52232195520,2013-12-20 15:21:41,0,4987000000,0.0013,366.19,154.58572387695312
2013-12-31,52342139520,2013-12-20 15:21:41,0,4987000000,0.0013,365.67,155.3173370361328
2014-01-02,51810010560,2013-12-20 15:21:41,0,4987000000,0.0013,366.65,153.82882690429688
2014-01-03,51581327040,2013-12-20 15:21:41,0,4987000000,0.0013,366.14,153.8036346435547
2014-01-06,51189926400,2013-12-20 15:21:41,0,4987000000,0.0012,367.08,153.35792541503906
2014-01-07,50952447360,2013-12-20 15:21:41,0,4987000000,0.0013,367.59,154.29971313476562
2014-01-08,50156452800,2013-12-20 15:21:41,0,4987000000,0.0013,366.57,154.33338928222656
2014-01-09,52117853760,2013-12-20 15:21:41,0,4987000000,0.0013,367.2,154.43431091308594
2014-01-10,51827601600,2013-12-20 15:21:41,0,4987000000,0.0012,369.21,154.85475158691406
2014-01-13,50473091520,2013-12-20 15:21:41,0,4987000000,0.0011,369.97,152.79449462890625
2014-01-14,51115164480,2013-12-20 15:21:41,0,4987000000,0.0011,369.07,154.45956420898438
2014-01-15,51119562240,2013-12-20 15:21:41,0,4987000000,0.0013,368.89,155.2921142578125
2014-01-16,50820514560,2013-12-20 15:21:41,0,4987000000,0.0011,369.58,155.09027099609375
2014-01-17,51141551040,2013-12-20 15:21:41,0,4987000000,0.0011,369.89,154.43431091308594
2014-01-21,50543455680,2013-12-20 15:21:41,0,4987000000,0.0012,370.19,154.88845825195312
2014-01-22,50024520000,2013-12-20 15:21:41,0,4987000000,0.0011,369.44,154.98931884765625
2014-01-23,49606732800,2013-12-20 15:21:41,0,4987000000,0.0011,370.97,153.7195587158203
2014-01-24,49312082880,2013-12-20 15:21:41,0,4987000000,0.0011,371.21,150.43971252441406
2014-01-27,49729870080,2013-12-20 15:21:41,0,4987000000,0.0011,370.54,149.69967651367188
2014-01-28,50301578880,2013-12-20 15:21:41,0,4987000000,0.0011,370.87,150.5911102294922
2014-01-29,49356060480,2013-12-20 15:21:41,0,4987000000,0.0011,372.01,149.14463806152344
2014-01-30,49575948480,2013-12-20 15:21:41,0,4987000000,0.001,371.7,150.72564697265625
2014-01-31,49413231360,2013-12-20 15:21:41,0,4987000000,0.001,371.96,149.84271240234375
2014-02-03,48454519680,2013-12-20 15:21:41,0,4987000000,0.0011,373.56,146.47042846679688
2014-02-04,48766760640,2013-12-20 15:21:41,0,4987000000,0.0012,372.84,147.496337890625
2014-02-05,48599645760,2013-12-20 15:21:41,0,4987000000,0.0012,371.88,147.3113250732422
2014-02-06,50248805760,2013-12-20 15:21:41,0,4987000000,0.0013,371.51,149.2539825439453
2014-02-07,50152055040,2013-12-20 15:21:41,0,4987000000,0.0012,372.24,151.1041259765625
2014-02-10,50068497600,2013-12-20 15:21:41,0,4987000000,0.0012,372.5,151.38162231445312
2014-02-11,50569842240,2013-12-20 15:21:41,0,4987000000,0.0012,372.11,153.038330078125
2014-02-12,50490682560,2013-12-20 15:21:41,0,4987000000,0.0012,371.45,153.11404418945312
2014-02-13,50930458560,2013-12-20 15:21:41,0,4987000000,0.0012,372.74,153.9044952392578
2014-02-14,51057993600,2013-12-20 15:21:41,0,4987000000,0.0011,372.76,154.75387573242188
2014-02-18,50694490560,2013-12-20 15:21:41,0,4987000000,0.0012,373.69,154.9389190673828
2014-02-19,50496739860,2013-12-20 15:21:41,0,4987000000,0.0011,373.17,153.9129180908203
2014-02-20,50562656760,2013-12-20 15:21:41,0,4987000000,0.0012,372.83,154.8211669921875
2014-02-21,49740892740,2013-12-20 15:21:41,0,4987000000,0.0012,373.38,154.64456176757812
2014-02-24,50070477240,2013-12-20 15:21:41,0,4987000000,0.0011,373.32,155.50228881835938
2014-02-25,50738435160,2013-12-20 15:21:41,0,4987000000,0.0011,374.58,155.44345092773438
2014-02-26,50923002480,2013-12-20 15:21:41,0,4987000000,0.0011,375.22,155.45188903808594
2014-02-27,51072414120,2013-12-20 15:21:41,0,4987000000,0.0011,375.99,156.2676239013672
2014-02-28,51327292800,2013-12-20 15:21:41,0,4987000000,0.0012,376.08,156.66287231445312
2014-03-03,50865874500,2013-12-20 15:21:41,0,4987000000,0.0012,376.94,155.5612030029297
2014-03-04,51261375900,2013-12-20 15:21:41,0,4987000000,0.0012,375.41,157.7476806640625
2014-03-05,51182275620,2013-12-20 15:21:41,0,4987000000,0.0013,375.29,157.89068603515625
2014-03-06,49771653960,2013-12-20 15:21:41,0,4987000000,0.0012,374.4,158.2522735595703
2014-03-07,49877121000,2013-12-20 15:21:41,0,4987000000,0.0013,373.31,158.31956481933594
2014-03-10,50356117140,2013-12-20 15:21:41,0,4987000000,0.0012,373.34,158.23544311523438
2014-03-11,50408850660,2013-12-20 15:21:41,0,4987000000,0.0013,373.69,157.45335388183594
2014-03-12,50628573660,2013-12-20 15:21:41,0,4987000000,0.0012,374.3,157.4954376220703
2014-03-13,50277016860,2013-12-20 15:21:41,0,4987000000,0.0012,375.67,155.72940063476562
2014-03-14,49855148700,2013-12-20 15:21:41,0,4987000000,0.0012,375.65,155.2921142578125
2014-03-17,49859543160,2014-03-14 15:58:45,0,4985000000,0.0013,374.81,156.696533203125
2014-03-18,50030927100,2014-03-14 15:58:45,0,4985000000,0.0013,375.16,157.8149871826172
2014-03-19,49591481100,2014-03-14 15:58:45,0,4985000000,0.0015,373.64,156.97406005859375
2014-03-20,49727709360,2014-03-14 15:58:45,0,4985000000,0.0014000000000000002,373.84,157.89068603515625
2014-03-21,50022138180,2014-03-14 15:58:45,0,4985000000,0.0014000000000000002,374.69,157.27828979492188
2014-03-24,49819993020,2014-03-14 15:58:45,0,4985000000,0.0014000000000000002,375.3,156.62782287597656
2014-03-25,50066082780,2014-03-14 15:58:45,0,4985000000,0.0013,375.5,157.3711700439453
2014-03-26,49433280540,2014-03-14 15:58:45,0,4985000000,0.0012,376.32,156.23936462402344
2014-03-27,49231135380,2014-03-14 15:58:45,0,4985000000,0.0012,376.97,155.90992736816406
2014-03-28,49068540360,2014-03-14 15:58:45,0,4985000000,0.0013,376.3,156.67855834960938
2014-03-31,49077329280,2014-03-14 15:58:45,0,4985000000,0.0013,376.3,157.96246337890625
2014-04-01,49156429560,2014-03-14 15:58:45,0,4985000000,0.0013,375.8,159.0098419189453
2014-04-02,49020201300,2014-03-14 15:58:45,0,4985000000,0.0012,374.94,159.5419921875
2014-04-03,49086118200,2014-03-14 15:58:45,0,4985000000,0.0011,375.54,159.330810546875
2014-04-04,48624699900,2014-03-14 15:58:45,0,4985000000,0.0011,376.89,157.44717407226562
2014-04-07,48685782894,2014-03-14 15:58:45,0,4985000000,0.0011,377.72,155.70718383789062
2014-04-08,49507986360,2014-03-14 15:58:45,0,4985000000,0.0011,378.07,156.3491973876953
2014-04-09,49679370300,2014-03-14 15:58:45,0,4985000000,0.001,378.06,158.0299835205078
2014-04-10,49253107680,2014-03-14 15:58:45,0,4985000000,0.0009,379.46,154.71046447753906
2014-04-11,49253107680,2014-03-14 15:58:45,0,4985000000,0.0009,379.74,153.3167724609375
2014-04-14,49464041760,2014-03-14 15:58:45,0,4985000000,0.001,379.54,154.52464294433594
2014-04-15,49244318760,2014-03-14 15:58:45,0,4985000000,0.0011,379.79,155.5889129638672
2014-04-16,49872726540,2014-03-14 15:58:45,0,4985000000,0.0011,379.8,157.21913146972656
2014-04-17,49877121000,2014-03-14 15:58:45,0,4985000000,0.0011,378.38,157.43878173828125
2014-04-21,50140788600,2014-03-14 15:58:45,0,4985000000,0.0011,378.46,157.98777770996094
2014-04-22,49903487760,2014-03-14 15:58:45,0,4985000000,0.0011,378.67,158.70574951171875
2014-04-23,50444006340,2014-03-14 15:58:45,0,4985000000,0.0011,379.54,158.3341522216797
2014-04-24,50549473380,2014-03-14 15:58:45,0,4985000000,0.001,379.63,158.65512084960938
2014-04-25,50540684460,2014-03-14 15:58:45,0,4985000000,0.0011,380.09,157.3543243408203
2014-04-28,50795563140,2014-03-14 15:58:45,0,4985000000,0.001,379.85,157.8527069091797
2014-04-29,50712068400,2014-03-14 15:58:45,0,4985000000,0.0011,379.47,158.5875244140625
2014-04-30,50835113280,2014-03-14 15:58:45,0,4985000000,0.0011,380.39,159.06051635742188
