Datetime,Open,High,Low,Close,Adj Close,Volume
2022-12-21 09:30:00,383.25,385.2200012207031,382.69000244140625,385.1499938964844,385.1499938964844,14254487
2022-12-21 10:30:00,385.1499938964844,387.29998779296875,385.0,386.4599914550781,386.4599914550781,11207637
2022-12-21 11:30:00,386.4599914550781,386.8297119140625,385.4100036621094,385.6449890136719,385.6449890136719,5761179
2022-12-21 12:30:00,385.6388854980469,386.82000732421875,385.6300048828125,385.7449951171875,385.7449951171875,5196753
2022-12-21 13:30:00,385.739990234375,387.4100036621094,385.7099914550781,386.45001220703125,386.45001220703125,6662177
2022-12-21 14:30:00,386.4700012207031,386.8699951171875,385.5400085449219,385.55999755859375,385.55999755859375,10970970
2022-12-21 15:30:00,385.55999755859375,386.2900085449219,385.239990234375,386.2300109863281,386.2300109863281,9923603
