date,marketCap,shortTermDebt,longTermDebt,treasury_yield,bnd_price,mkt_price
2015-10-21,632383876800,6999000000,47419000000,0.0023,396.48,175.59141540527344
2015-10-22,642056415000,6999000000,47419000000,0.0023,396.96,178.5578155517578
2015-10-23,661957384400,6999000000,47419000000,0.0024,396.19,180.51512145996094
2015-10-26,640833450400,6999000000,47419000000,0.0025,397.2,180.07147216796875
2015-10-27,636775431500,6999000000,47419000000,0.0029,397.59,179.72348022460938
2015-10-28,663013581100,6999000000,47419000000,0.0033,396.52,181.76776123046875
2015-10-29,670017832900,10999000000,53463000000,0.0033,394.53,181.6633758544922
2015-10-30,664292135000,10999000000,53463000000,0.0034000000000000002,395.05,180.8804168701172
2015-11-02,673631137400,10999000000,53463000000,0.0037,394.61,183.0204315185547
2015-11-03,681358050100,10999000000,53463000000,0.0039000000000000003,393.79,183.5511474609375
2015-11-04,678189460000,10999000000,53463000000,0.004,393.8,182.9943389892578
2015-11-05,672185815600,10999000000,53463000000,0.0042,393.47,182.81163024902344
2015-11-06,672964065800,10999000000,53463000000,0.004699999999999999,391.61,182.7159881591797
2015-11-09,670240190100,10999000000,53463000000,0.004699999999999999,391.41,181.01095581054688
2015-11-10,649116256100,10999000000,53463000000,0.0051,391.82,181.42849731445312
2015-11-12,643279379600,10999000000,53463000000,0.0051,391.65,178.1924285888672
2015-11-13,624490196200,10999000000,53463000000,0.005,392.2,176.19166564941406
2015-11-16,634691944536,10999000000,53463000000,0.005,392.15,178.87095642089844
2015-11-17,631994751700,10999000000,53463000000,0.005,392.8,178.74050903320312
2015-11-18,652006899700,10999000000,53463000000,0.0049,392.72,181.57640075683594
2015-11-19,660289705400,10999000000,53463000000,0.0049,393.39,181.4197998046875
2015-11-20,663180349000,10999000000,53463000000,0.0049,393.0,182.08094787597656
2015-11-23,654564007500,10999000000,53463000000,0.005,393.37,181.87216186523438
2015-11-24,660845598400,10999000000,53463000000,0.0052,393.4,182.11575317382812
2015-11-25,656120507900,10999000000,53463000000,0.0052,393.71,182.08961486816406
2015-11-27,654897543300,10999000000,53463000000,0.005,393.76,182.2984619140625
2015-11-30,657621419000,10999000000,53463000000,0.0051,394.15,181.5415802001953
2015-12-01,652284846200,10999000000,53463000000,0.0051,395.82,183.27272033691406
2015-12-02,646392380400,10999000000,53463000000,0.0052,395.63,181.40240478515625
2015-12-03,640388736000,10999000000,53463000000,0.005699999999999999,391.97,178.86227416992188
2015-12-04,661679437900,10999000000,53463000000,0.006,393.29,182.3506317138672
2015-12-07,657510240400,10999000000,53463000000,0.0067,394.43,181.24583435058594
2015-12-08,657232293900,10999000000,53463000000,0.0076,393.41,180.02798461914062
2015-12-09,642723486600,10999000000,53463000000,0.0072,393.99,178.62741088867188
2015-12-10,645780898100,10999000000,53463000000,0.0070999999999999995,393.25,179.0884552001953
2015-12-11,629159697400,10999000000,53463000000,0.0068000000000000005,394.75,175.6175079345703
2015-12-14,625268446400,10999000000,53463000000,0.0068000000000000005,391.81,176.5048370361328
2015-12-15,614206175700,10999000000,53463000000,0.0069,391.07,178.35769653320312
2015-12-16,618931266200,10999000000,53463000000,0.006999999999999999,390.72,180.9674530029297
2015-12-17,605812191400,10999000000,53463000000,0.0069,391.98,178.2098388671875
2015-12-18,589413347900,10999000000,53463000000,0.0067,392.38,175.0349884033203
2015-12-21,596639956900,10999000000,53463000000,0.0064,392.23,176.4789276123047
2015-12-22,596084063900,10999000000,53463000000,0.0066,391.45,178.080322265625
2015-12-23,603755387300,10999000000,53463000000,0.006500000000000001,391.06,180.28555297851562
2015-12-24,600531207900,10999000000,53463000000,0.0064,391.73,179.98800659179688
2015-12-28,589046178420,10999000000,53463000000,0.0066,392.36,179.57669067382812
2015-12-29,599633789940,10999000000,53463000000,0.0067,390.53,181.4931640625
2015-12-30,591803368920,10999000000,53463000000,0.0064,390.71,180.20680236816406
2015-12-31,580443744060,10999000000,53463000000,0.006500000000000001,391.48,178.4040985107422
2016-01-04,580940038350,10999000000,53463000000,0.0060999999999999995,391.97,175.91014099121094
2016-01-05,566382072510,10999000000,53463000000,0.0068000000000000005,391.79,176.20761108398438
2016-01-06,555298166700,10999000000,53463000000,0.0067,393.32,173.9849090576172
2016-01-07,531862047450,10999000000,53463000000,0.0066,393.6,169.8107452392578
2016-01-08,534674381759,10999000000,53463000000,0.0064,393.85,167.94679260253906
2016-01-11,543331959930,10999000000,53463000000,0.0063,392.99,168.1130828857422
2016-01-12,551217524760,10999000000,53463000000,0.0062,394.21,169.46945190429688
2016-01-13,537045565590,10999000000,53463000000,0.006,394.42,165.24278259277344
2016-01-14,548791197120,10999000000,53463000000,0.0055000000000000005,393.09,167.9556121826172
2016-01-15,535611826530,10999000000,53463000000,0.0049,393.55,164.3502197265625
2016-01-19,533020067460,10999000000,53463000000,0.0048,393.3,164.5689697265625
2016-01-20,533736936990,10999000000,53463000000,0.0043,392.58,162.45999145507812
2016-01-21,531034890300,10999000000,53463000000,0.0044,391.84,163.3701171875
2016-01-22,559268521020,10999000000,53463000000,0.004699999999999999,391.62,166.7216796875
2016-01-25,548350046640,10999000000,53463000000,0.004699999999999999,391.96,164.20147705078125
2016-01-26,551382956190,10999000000,53463000000,0.004699999999999999,392.31,166.44168090820312
2016-01-27,515153473020,10999000000,53463000000,0.004699999999999999,391.94,164.6302032470703
2016-01-28,518848108290,9759000000,53204000000,0.004699999999999999,391.96,165.48782348632812
2016-01-29,536769846540,9759000000,53204000000,0.004699999999999999,392.98,169.52198791503906
2016-02-01,531751759830,9759000000,53204000000,0.004699999999999999,391.88,169.46070861816406
2016-02-02,520998716880,9759000000,53204000000,0.0054,393.71,166.4066162109375
2016-02-03,531310609349,9759000000,53204000000,0.0054,392.89,167.4042510986328
2016-02-04,532689204599,9759000000,53204000000,0.0052,393.24,167.66677856445312
2016-02-05,518462101620,9759000000,53204000000,0.0055000000000000005,393.42,164.47271728515625
2016-02-08,523921338810,9759000000,53204000000,0.0051,395.21,162.25872802734375
2016-02-09,523811051190,9759000000,53204000000,0.0052,394.49,162.2675018310547
2016-02-10,519840696870,9759000000,53204000000,0.0052,394.88,162.12750244140625
2016-02-11,516697499700,9759000000,53204000000,0.004699999999999999,394.63,160.01849365234375
2016-02-12,518296670190,9759000000,53204000000,0.0051,392.67,163.3175506591797
2016-02-16,532909779840,9759000000,53204000000,0.0051,392.41,166.07412719726562
2016-02-17,541071063720,9759000000,53204000000,0.0053,391.9,168.78692626953125
2016-02-18,530814315060,9759000000,53204000000,0.0053,393.68,168.09556579589844
2016-02-19,529601151240,9759000000,53204000000,0.0053,393.94,168.01681518554688
2016-02-22,534233231280,9759000000,53204000000,0.0055000000000000005,394.15,170.44955444335938
2016-02-23,522156736890,9759000000,53204000000,0.0055000000000000005,394.77,168.29681396484375
2016-02-24,529932014099,9759000000,53204000000,0.0055000000000000005,394.86,169.06692504882812
2016-02-25,533571505560,9759000000,53204000000,0.005600000000000001,396.12,171.1146240234375
2016-02-26,534398662710,9759000000,53204000000,0.006,395.13,170.7208251953125
2016-02-29,533185498890,9759000000,53204000000,0.0062,396.38,169.3819580078125
2016-03-01,554360721930,9759000000,53204000000,0.0068000000000000005,395.02,173.3636474609375
2016-03-02,555573885750,9759000000,53204000000,0.0067,395.64,174.14242553710938
2016-03-03,559709671500,9759000000,53204000000,0.006500000000000001,396.7,174.824951171875
2016-03-04,568036386810,9759000000,53204000000,0.0067,396.26,175.39382934570312
2016-03-07,561749992470,9759000000,53204000000,0.0067,396.81,175.53384399414062
2016-03-08,557117912430,9759000000,53204000000,0.0068000000000000005,398.67,173.6173858642578
2016-03-09,557614206720,9759000000,53204000000,0.0068000000000000005,397.83,174.47500610351562
2016-03-10,557889925770,9759000000,53204000000,0.0069,398.03,174.61500549316406
2016-03-11,563900601060,9759000000,53204000000,0.006999999999999999,398.04,177.4327850341797
2016-03-14,565334340120,9759000000,53204000000,0.006999999999999999,399.36,177.20523071289062
2016-03-15,576693964980,9759000000,53204000000,0.0070999999999999995,400.04,176.91648864746094
2016-03-16,584358954570,9759000000,53204000000,0.0066,400.61,177.94029235839844
2016-03-17,583421509800,9759000000,53204000000,0.0064,402.06,179.0691680908203
2016-03-18,584083235520,9759000000,53204000000,0.0062,403.34,179.7728271484375
2016-03-21,584028091710,9759000000,53204000000,0.0063,402.61,180.0279541015625
2016-03-22,588494740320,9759000000,53204000000,0.0064,402.95,179.93113708496094
2016-03-23,585241255530,9759000000,53204000000,0.0064,404.73,178.7437744140625
2016-03-24,582704640270,9759000000,53204000000,0.0063,404.08,178.66455078125
2016-03-28,572555271020,9759000000,53204000000,0.006500000000000001,404.67,178.77012634277344
2016-03-29,586108485440,9759000000,53204000000,0.0063,405.85,180.4237060546875
2016-03-30,596341434480,9759000000,53204000000,0.0060999999999999995,405.63,181.2154083251953
2016-03-31,593238891420,9759000000,53204000000,0.0059,406.83,180.77560424804688
2016-04-01,598681949420,9759000000,53204000000,0.0062,406.76,182.0070343017578
2016-04-04,604832604960,9759000000,53204000000,0.0059,407.34,181.417724609375
2016-04-05,597702198980,9759000000,53204000000,0.005600000000000001,408.62,179.6057586669922
2016-04-06,603961715680,9759000000,53204000000,0.0055000000000000005,408.19,181.56723022460938
2016-04-07,590789515320,9759000000,53204000000,0.0052,409.73,179.39462280273438
2016-04-08,591442682280,9759000000,53204000000,0.0054,408.97,179.8783721923828
2016-04-11,593402183160,9759000000,53204000000,0.0053,409.13,179.45620727539062
2016-04-12,601131325520,9759000000,53204000000,0.0054,408.17,181.12742614746094
2016-04-13,609840218320,9759000000,53204000000,0.0055000000000000005,409.28,182.95701599121094
2016-04-14,610166801800,9759000000,53204000000,0.0055000000000000005,409.23,182.96580505371094
2016-04-15,597919921300,9759000000,53204000000,0.0053,410.36,182.7635040283203
2016-04-18,585019873840,9759000000,53204000000,0.0052,410.17,184.0477294921875
2016-04-19,581917330780,9759000000,53204000000,0.0053,410.64,184.62826538085938
2016-04-20,583114803540,9759000000,53204000000,0.0054,409.69,184.8041534423828
2016-04-21,576800856260,9759000000,53204000000,0.005600000000000001,409.83,183.8102264404297
2016-04-22,575222369440,9759000000,53204000000,0.005600000000000001,409.79,183.8102264404297
2016-04-25,571956534640,9759000000,53204000000,0.005699999999999999,409.76,183.49356079101562
2016-04-26,567983102300,9759000000,53204000000,0.0060999999999999995,409.45,183.76625061035156
2016-04-27,532439933559,9759000000,53204000000,0.0058,411.1,184.14443969726562
2016-04-28,516165190140,10498000000,69374000000,0.005600000000000001,411.15,182.47317504882812
2016-04-29,510232256920,10498000000,69374000000,0.005600000000000001,412.59,181.48805236816406
2016-05-02,509687951120,10498000000,69374000000,0.0055000000000000005,411.43,182.93063354492188
2016-05-03,518070260440,10498000000,69374000000,0.0053,412.66,181.3385009765625
2016-05-04,512681633020,10498000000,69374000000,0.0052,412.7,180.3269805908203
2016-05-05,507510727920,10498000000,69374000000,0.0051,413.5,180.2917938232422
2016-05-06,504680337760,10498000000,69374000000,0.0051,412.44,180.9514617919922
2016-05-09,505061351820,10498000000,69374000000,0.0051,412.75,181.1010284423828
2016-05-10,508490478360,10498000000,69374000000,0.0052,412.88,183.35281372070312
2016-05-11,503537295580,10498000000,69374000000,0.0053,413.5,181.63758850097656
2016-05-12,491725859720,10498000000,69374000000,0.0054,412.58,181.69041442871094
2016-05-13,492705610160,10498000000,69374000000,0.0055000000000000005,413.73,180.10704040527344
2016-05-16,510994285040,10498000000,69374000000,0.005699999999999999,412.64,181.88389587402344
2016-05-17,508871492420,10498000000,69374000000,0.0058,412.6,180.18626403808594
2016-05-18,514695564480,10498000000,69374000000,0.0063,409.8,180.23902893066406
2016-05-19,512736063600,10498000000,69374000000,0.0064,410.64,179.614501953125
2016-05-20,518287982760,10498000000,69374000000,0.0067,410.56,180.7492218017578
2016-05-23,524874082940,10498000000,69374000000,0.0069,410.73,180.5028839111328
2016-05-24,532875378200,10498000000,69374000000,0.0069,410.55,182.84263610839844
2016-05-25,542237437960,10498000000,69374000000,0.0067,410.43,184.0828857421875
2016-05-26,546537453780,10498000000,69374000000,0.006500000000000001,412.03,184.13565063476562
2016-05-27,546210870299,10498000000,69374000000,0.0068000000000000005,411.84,184.9272918701172
2016-05-31,543543771880,10498000000,69374000000,0.0068000000000000005,412.35,184.57550048828125
2016-06-01,535923490679,10498000000,69374000000,0.006999999999999999,411.97,184.95372009277344
2016-06-02,531895627760,10498000000,69374000000,0.0068000000000000005,412.84,185.51670837402344
2016-06-03,532984239360,10498000000,69374000000,0.006,415.24,184.96250915527344
2016-06-06,536848810540,10498000000,69374000000,0.006,414.95,185.90370178222656
2016-06-07,539026033740,10498000000,69374000000,0.0059,415.47,186.19393920898438
2016-06-08,538536158520,10498000000,69374000000,0.006,416.06,186.8008270263672
2016-06-09,542400729700,10498000000,69374000000,0.0059,416.8,186.5457763671875
2016-06-10,537937422140,10498000000,69374000000,0.005699999999999999,417.44,184.7777862548828
2016-06-13,529827265720,10498000000,69374000000,0.0055000000000000005,417.62,183.35281372070312
2016-06-14,530480432679,10498000000,69374000000,0.0055000000000000005,417.05,182.9922332763672
2016-06-15,528738654120,10498000000,69374000000,0.0052,417.37,182.73709106445312
2016-06-16,530970307900,10498000000,69374000000,0.0053,417.67,183.28245544433594
2016-06-17,518886719140,10498000000,69374000000,0.0051,416.61,182.5998992919922
2016-06-20,517634815799,10498000000,69374000000,0.005600000000000001,416.33,183.7758331298828
2016-06-21,522043692780,10498000000,69374000000,0.005699999999999999,416.0,184.29745483398438
2016-06-22,520084191900,10498000000,69374000000,0.005600000000000001,416.43,183.99688720703125
2016-06-23,523077873799,10498000000,69374000000,0.0058,415.49,186.3929443359375
2016-06-24,508381617200,10498000000,69374000000,0.0048,417.5,179.6997528076172
2016-06-27,493970580480,10498000000,69374000000,0.0045000000000000005,420.15,176.48141479492188
2016-06-28,502289294080,10498000000,69374000000,0.0045000000000000005,420.44,179.66439819335938
2016-06-29,506636492800,10498000000,69374000000,0.0046,420.78,182.7236785888672
2016-06-30,513076787200,10498000000,69374000000,0.0045000000000000005,420.64,185.217041015625
2016-07-01,514633191680,10498000000,69374000000,0.0045000000000000005,422.05,185.6061248779297
2016-07-05,509802970880,10498000000,69374000000,0.0044,425.03,184.27101135253906
2016-07-06,512701103360,10498000000,69374000000,0.0046,424.74,185.37620544433594
2016-07-07,514901537280,10498000000,69374000000,0.004699999999999999,425.39,185.26123046875
2016-07-08,518873052160,10498000000,69374000000,0.0048,426.55,188.01986694335938
2016-07-11,520483125760,10498000000,69374000000,0.005,426.03,188.68301391601562
2016-07-12,522844567040,10498000000,69374000000,0.0052,424.66,190.05348205566406
2016-07-13,519892765440,10498000000,69374000000,0.0051,426.12,190.02699279785156
2016-07-14,530197236480,10498000000,69374000000,0.0053,424.75,191.0879364013672
2016-07-15,530143567360,10498000000,69374000000,0.0052,423.43,190.83157348632812
2016-07-18,535778824960,10498000000,69374000000,0.0052,423.78,191.3443603515625
2016-07-19,535993501440,10498000000,69374000000,0.005600000000000001,424.51,191.14988708496094
2016-07-20,536476523519,10498000000,69374000000,0.005600000000000001,424.12,191.94561767578125
2016-07-21,533632060160,10498000000,69374000000,0.0054,424.53,191.22061157226562
2016-07-22,529499537920,10498000000,69374000000,0.0055000000000000005,424.69,192.07821655273438
2016-07-25,522415214080,10498000000,69374000000,0.0055000000000000005,424.66,191.5565185546875
2016-07-26,518819383040,10498000000,69374000000,0.0055000000000000005,424.69,191.64498901367188
2016-07-27,552523590400,10498000000,69374000000,0.0053,425.81,191.4416046142578
2016-07-28,559983598080,15996000000,68939000000,0.0053,425.61,191.66268920898438
2016-07-29,559285899520,15996000000,68939000000,0.005,426.91,191.9721221923828
2016-08-01,569161017600,15996000000,68939000000,0.005,425.49,191.81298828125
2016-08-02,560734965760,15996000000,68939000000,0.005,424.13,190.583984375
2016-08-03,567765620480,15996000000,68939000000,0.0053,423.96,191.1409912109375
2016-08-04,568194973440,15996000000,68939000000,0.0051,425.21,191.3443603515625
2016-08-05,576835701760,15996000000,68939000000,0.005600000000000001,423.61,192.9093475341797
2016-08-08,581612253440,15996000000,68939000000,0.005699999999999999,424.25,192.79437255859375
2016-08-09,583973694720,15996000000,68939000000,0.0055000000000000005,425.69,192.9093475341797
2016-08-10,579626496000,15996000000,68939000000,0.0055000000000000005,426.69,192.431884765625
2016-08-11,579250812160,15996000000,68939000000,0.0055000000000000005,425.14,193.32492065429688
2016-08-12,580592540160,15996000000,68939000000,0.005600000000000001,426.68,193.1569366455078
2016-08-15,587569525760,15996000000,68939000000,0.005600000000000001,426.03,193.71395874023438
2016-08-16,587032834560,15996000000,68939000000,0.005699999999999999,425.62,192.71487426757812
2016-08-17,586174128640,15996000000,68939000000,0.0058,426.29,193.077392578125
2016-08-18,585422760960,15996000000,68939000000,0.0058,427.06,193.5106201171875
2016-08-19,586925496320,15996000000,68939000000,0.0059,426.27,193.22767639160156
2016-08-22,582363621120,15996000000,68939000000,0.0058,427.75,193.2188262939453
2016-08-23,584188371200,15996000000,68939000000,0.0058,427.81,193.6078338623047
2016-08-24,579787503360,15996000000,68939000000,0.0059,427.83,192.61761474609375
2016-08-25,577318723840,15996000000,68939000000,0.006,427.32,192.48492431640625
2016-08-26,573937569280,15996000000,68939000000,0.0062,426.11,192.12245178222656
2016-08-29,573293539840,15996000000,68939000000,0.0062,428.19,193.06854248046875
2016-08-30,568892672000,15996000000,68939000000,0.0060999999999999995,427.87,192.75021362304688
2016-08-31,569429363200,15996000000,68939000000,0.0060999999999999995,427.83,192.2019805908203
2016-09-01,572810517760,15996000000,68939000000,0.006,427.68,192.21087646484375
2016-09-02,578177429760,15996000000,68939000000,0.0059,426.86,193.077392578125
2016-09-06,578016422400,15996000000,68939000000,0.005600000000000001,428.28,193.6609344482422
2016-09-07,581558584320,15996000000,68939000000,0.005699999999999999,428.15,193.6432342529297
2016-09-08,566316554240,15996000000,68939000000,0.005699999999999999,425.83,193.20114135742188
2016-09-09,553489634560,15996000000,68939000000,0.0058,423.94,188.57688903808594
2016-09-12,565887201280,15996000000,68939000000,0.005699999999999999,423.74,191.282470703125
2016-09-13,579358150400,15996000000,68939000000,0.0063,421.74,188.53269958496094
2016-09-14,599859754240,15996000000,68939000000,0.0062,422.82,188.46194458007812
2016-09-15,620254019840,15996000000,68939000000,0.006,422.46,190.34524536132812
2016-09-16,616765527040,15996000000,68939000000,0.0060999999999999995,422.66,189.6094512939453
2016-09-19,609573864960,15996000000,68939000000,0.006,423.04,189.64500427246094
2016-09-20,609520195840,15996000000,68939000000,0.0060999999999999995,423.42,189.6538848876953
2016-09-21,609412857600,15996000000,68939000000,0.0060999999999999995,424.15,191.78665161132812
2016-09-22,615155453440,15996000000,68939000000,0.006,425.66,192.99517822265625
2016-09-23,604904651520,15996000000,68939000000,0.006,426.26,191.9376678466797
2016-09-26,598112853680,15996000000,68939000000,0.0058,426.75,190.38259887695312
2016-09-27,599225572490,15996000000,68939000000,0.0058,427.65,191.56443786621094
2016-09-28,603782420950,15996000000,68939000000,0.006,427.49,192.51535034179688
2016-09-29,594403790980,15996000000,68939000000,0.0059,427.97,190.77359008789062
2016-09-30,599013626050,15996000000,68939000000,0.0059,426.59,192.2131805419922
2016-10-03,596205335720,15996000000,68939000000,0.0063,426.6,191.75108337402344
2016-10-04,598748693000,15996000000,68939000000,0.0064,425.15,190.77359008789062
2016-10-05,599013626050,15996000000,68939000000,0.006500000000000001,424.67,191.61781311035156
2016-10-06,603464501290,15996000000,68939000000,0.006500000000000001,424.39,191.75108337402344
2016-10-07,604365273660,15996000000,68939000000,0.0066,424.51,191.0934600830078
2016-10-11,616234274300,15996000000,68939000000,0.0069,424.43,189.6627960205078
2016-10-12,621744881740,15996000000,68939000000,0.0068000000000000005,424.14,189.91160583496094
2016-10-13,619837363780,15996000000,68939000000,0.0066,425.18,189.28953552246094
2016-10-14,623281493430,15996000000,68939000000,0.0066,423.6,189.3872833251953
2016-10-17,622857600550,15996000000,68939000000,0.006500000000000001,424.68,188.7296905517578
2016-10-18,622433707670,15996000000,68939000000,0.0066,425.38,189.91160583496094
2016-10-19,620579176320,15996000000,68939000000,0.006500000000000001,425.65,190.4181365966797
2016-10-20,620261256660,15996000000,68939000000,0.0066,425.92,190.06265258789062
2016-10-21,617823872600,15996000000,68939000000,0.0066,425.94,190.15150451660156
2016-10-24,623387466650,15996000000,68939000000,0.0066,425.4,190.9601593017578
2016-10-25,626566663250,15996000000,68939000000,0.0066,425.55,190.32034301757812
2016-10-26,612472224990,15996000000,68939000000,0.0067,424.39,189.93824768066406
2016-10-27,606590711280,11605000000,75427000000,0.0068000000000000005,422.97,189.43173217773438
2016-10-28,602563728920,11605000000,75427000000,0.0066,422.7,188.8718719482422
2016-10-31,601609969940,11605000000,75427000000,0.0066,423.11,188.8807830810547
2016-11-01,590747714890,11605000000,75427000000,0.006500000000000001,423.06,187.51222229003906
2016-11-02,591277580990,11605000000,75427000000,0.0064,422.91,186.38369750976562
2016-11-03,581951937630,11605000000,75427000000,0.0064,422.21,185.5305633544922
2016-11-04,576706263240,11605000000,75427000000,0.0062,422.88,185.32623291015625
2016-11-07,585025161010,11605000000,75427000000,0.0063,422.37,189.4139404296875
2016-11-08,588469290660,11605000000,75427000000,0.0070999999999999995,421.72,190.2670440673828
2016-11-09,587515531680,11605000000,75427000000,0.0072,416.57,192.2842559814453
2016-11-10,571142669190,11605000000,75427000000,0.0072,416.23,192.7641143798828
2016-11-14,560121454310,11605000000,75427000000,0.0077,413.8,192.47085571289062
2016-11-15,567539579710,11605000000,75427000000,0.0078000000000000005,413.77,193.97265625
2016-11-16,582799723390,11605000000,75427000000,0.0076,414.65,193.60830688476562
2016-11-17,582587776950,11605000000,75427000000,0.0077,413.31,194.6035919189453
2016-11-18,583170629660,11605000000,75427000000,0.0077,411.96,194.16815185546875
2016-11-21,592019393530,11605000000,75427000000,0.0078000000000000005,411.9,195.63446044921875
2016-11-22,592390299800,11605000000,75427000000,0.0078000000000000005,412.2,196.0165557861328
2016-11-23,589370063030,11605000000,75427000000,0.008,411.64,196.12322998046875
2016-11-25,592337313190,11605000000,75427000000,0.008100000000000001,411.61,196.85189819335938
2016-11-28,591171607770,11605000000,75427000000,0.0079,412.91,195.92771911621094
2016-11-29,590588755060,11605000000,75427000000,0.0078000000000000005,413.65,196.30982971191406
2016-11-30,585608013720,11605000000,75427000000,0.008,412.5,195.8388214111328
2016-12-01,580150392890,11605000000,75427000000,0.008199999999999999,411.0,195.11900329589844
2016-12-02,582322843900,11605000000,75427000000,0.008,412.17,195.21678161621094
2016-12-05,578136901710,11605000000,75427000000,0.008199999999999999,412.53,196.38978576660156
2016-12-06,582587776950,11605000000,75427000000,0.0083,412.34,197.01181030273438
2016-12-07,588310330830,11605000000,75427000000,0.0085,413.89,199.5889434814453
2016-12-08,594085871320,11605000000,75427000000,0.0084,412.97,200.07766723632812
2016-12-09,603782420950,11605000000,75427000000,0.0085,411.44,201.28622436523438
2016-12-12,600338291300,11605000000,75427000000,0.0085,411.58,201.05516052246094
2016-12-13,610352760590,11605000000,75427000000,0.0088,411.91,202.39698791503906
2016-12-14,610352760590,11605000000,75427000000,0.0092,411.4,200.72634887695312
2016-12-15,613690917020,11605000000,75427000000,0.0091,410.73,201.55279541015625
2016-12-16,614485716170,11605000000,75427000000,0.0091,410.08,201.1586151123047
2016-12-19,618035819040,11605000000,75427000000,0.009000000000000001,411.67,201.59661865234375
2016-12-20,619678403950,11605000000,75427000000,0.009000000000000001,411.0,202.37428283691406
2016-12-21,620261256660,11605000000,75427000000,0.0088,411.7,201.81114196777344
2016-12-22,616181287690,11605000000,75427000000,0.0087,411.84,201.46253967285156
2016-12-23,617399979720,11605000000,75427000000,0.0087,412.33,201.75750732421875
2016-12-27,621320988860,11605000000,75427000000,0.0089,411.75,202.258056640625
2016-12-28,618671658360,11605000000,75427000000,0.009000000000000001,413.19,200.58651733398438
2016-12-29,618512698530,11605000000,75427000000,0.0085,413.87,200.54185485839844
2016-12-30,613690917020,11605000000,75427000000,0.0085,414.9,199.808837890625
2017-01-03,606975624650,11605000000,75427000000,0.0089,415.09,201.33738708496094
2017-01-04,606296271820,11605000000,75427000000,0.0087,415.55,202.53517150878906
2017-01-05,609379488510,11605000000,75427000000,0.0083,417.82,202.37428283691406
2017-01-06,616173016810,11605000000,75427000000,0.0085,416.59,203.0983428955078
2017-01-09,621816871090,11605000000,75427000000,0.008199999999999999,417.63,202.4279327392578
2017-01-10,622443966010,11605000000,75427000000,0.008199999999999999,417.41,202.4279327392578
2017-01-11,625788472250,11605000000,75427000000,0.008199999999999999,417.7,203.0
2017-01-12,623175576750,11605000000,75427000000,0.008100000000000001,417.73,202.49046325683594
2017-01-13,622078160640,11605000000,75427000000,0.008199999999999999,417.4,202.95530700683594
2017-01-17,627094920000,11605000000,75427000000,0.008,418.84,202.24020385742188
2017-01-18,627042662090,11605000000,75427000000,0.008199999999999999,417.19,202.68714904785156
2017-01-19,625945245980,11605000000,75427000000,0.0083,415.84,201.93626403808594
2017-01-20,627094920000,11605000000,75427000000,0.008199999999999999,415.76,202.67819213867188
2017-01-23,627512983280,11605000000,75427000000,0.0079,417.48,202.1508026123047
2017-01-24,626938146270,11605000000,75427000000,0.008100000000000001,415.8,203.44691467285156
2017-01-25,636919407080,11605000000,75427000000,0.008199999999999999,414.84,205.20790100097656
2017-01-26,637232954540,11605000000,75427000000,0.008199999999999999,415.37,204.99334716796875
2017-01-27,637285212450,11605000000,75427000000,0.008199999999999999,416.21,204.67156982421875
2017-01-30,635612959330,11605000000,75427000000,0.008100000000000001,415.89,203.4022216796875
2017-01-31,634149737850,11605000000,75427000000,0.0084,416.4,203.38433837890625
2017-02-01,672820591250,11605000000,75427000000,0.0083,415.77,203.46481323242188
2017-02-02,671670917230,13992000000,73557000000,0.0084,415.91,203.598876953125
2017-02-03,674545102280,13992000000,73557000000,0.008199999999999999,415.49,205.00228881835938
2017-02-06,680868309390,13992000000,73557000000,0.0079,417.51,204.6357879638672
2017-02-07,687348290230,13992000000,73557000000,0.008,418.14,204.6447296142578
2017-02-08,690013443640,13992000000,73557000000,0.0079,419.12,204.91290283203125
2017-02-09,691999244219,13992000000,73557000000,0.008,417.77,206.12857055664062
2017-02-10,690431506920,13992000000,73557000000,0.008100000000000001,417.61,206.94198608398438
2017-02-13,696545682390,13992000000,73557000000,0.008199999999999999,417.32,208.0683135986328
2017-02-14,705586300820,13992000000,73557000000,0.0084,416.67,208.89956665039062
2017-02-15,708146938410,13992000000,73557000000,0.0086,416.12,209.9901123046875
2017-02-16,707285728053,13992000000,73557000000,0.008199999999999999,417.42,209.8113555908203
2017-02-17,709244354520,13992000000,73557000000,0.008199999999999999,418.0,210.14208984375
2017-02-21,714365629700,13992000000,73557000000,0.0083,418.12,211.39349365234375
2017-02-22,716508204010,13992000000,73557000000,0.008199999999999999,418.36,211.20578002929688
2017-02-23,713477245230,13992000000,73557000000,0.008100000000000001,419.23,211.3488006591797
2017-02-24,714156598060,13992000000,73557000000,0.008,421.0,211.61697387695312
2017-02-27,715567561630,13992000000,73557000000,0.008100000000000001,420.1,211.94772338867188
2017-02-28,715881109090,13992000000,73557000000,0.0088,420.52,211.3756866455078
2017-03-01,730513323890,13992000000,73557000000,0.0092,418.22,214.33433532714844
2017-03-02,726175917360,13992000000,73557000000,0.0098,417.9,212.98463439941406
2017-03-03,730461065980,13992000000,73557000000,0.0098,417.97,213.1187286376953
2017-03-06,728161717940,13992000000,73557000000,0.0097,417.83,212.48406982421875
2017-03-07,729102360320,13992000000,73557000000,0.0102,417.03,211.8494110107422
2017-03-08,726384949000,13992000000,73557000000,0.0103,415.75,211.4561004638672
2017-03-09,724712695880,13992000000,73557000000,0.0104,414.1,211.7242431640625
